PROFILEAREA,SETTD,VAL01,VAL02,VAL03,VAL04,VAL05,VAL06,VAL07,VAL08,VAL09,VAL10,VAL11,VAL12,VAL13,VAL14,VAL15,VAL16,VAL17,VAL18,VAL19,VAL20,VAL21,VAL22,VAL23,VAL24,VAL25,VAL26,VAL27,VAL28,VAL29,VAL30,VAL31,VAL32,VAL33,VAL34,VAL35,VAL36,VAL37,VAL38,VAL39,VAL40,VAL41,VAL42,VAL43,VAL44,VAL45,VAL46,VAL47,VAL48,DCTC
TXU,16/08/2012,26133.033,24001.362,47068.536,44701.275,39613.631,35525.715,32196.739,28615.768,26292.699,25004.398,25249.515,27334.525,32016.284,37694.523,38021.296,41269.604,43616.083,44323.504,44293.283,42589.632,41188.786,39912.533,38822.54,38011.458,37404.826,36690.973,36467.212,35769.772,35270.409,35197.493,34827.324,34869.184,35469.32,36487.86,37779.788,40926.447,43417.645,42998.614,41548.974,40060.598,38465.616,36645.107,34613.013,33567.586,31580.856,28118.745,28726.424,28466.19,MRIM
TXU,17/08/2012,26596.698,24453.489,47434.833,44819.344,39634.009,35194.659,31680.545,28217.988,25971.506,24968.092,25204.932,26944.561,31307.83,36902.355,37734.978,41448.432,44262.158,45270.372,45460.645,44160.71,43510.714,42842.224,42085.845,41547.897,40766.801,39895.618,40283.326,39799.654,38960.11,38274.746,37850.201,37758.675,37854.433,38621.526,39602.305,41904.847,43449.263,42804.876,41139.369,39748.701,38363.505,37061.056,35687.829,35255.746,33751.596,30600.594,31361.63,31094.965,MRIM
TXU,18/08/2012,28854.269,26438.201,49104.193,46697.628,41262.556,36599.487,33254.952,29399.358,26899.429,25316.034,24677.745,25108.64,26870.667,29153.916,28535.118,31321.743,33728.434,35390.954,36453.027,36170.339,35378.406,34517.735,33624.12,33125.849,32072.245,31316.036,31485.228,31063.106,30668.266,30896.546,31376.082,32397.034,33149.524,34800.129,36452.509,38746.303,40432.172,39714.588,38032.14,36713.065,35350.649,34206.937,33143.028,33381.754,32688.594,29902.926,30208.176,29920.34,MRIM
TXU,19/08/2012,27896.738,25495.174,48243.827,45614.367,40586.121,36329.325,32753.839,28989.605,26294.594,24653.112,24241.738,24156.552,25209.849,26888.989,25446.782,27716.607,29620.335,31034.497,31709.501,31736.577,31909.858,31068.648,30385.177,29713.729,29283.711,28496.776,28210.498,27796.858,27530.498,27501.251,27984.75,29009.049,30210.127,32267.127,34423.884,37294.685,39534.51,39052.634,37504.855,36258.627,34998.273,33614.023,32098.378,31682.17,30493.777,27356.319,27583.587,27649.107,MRIM
TXU,20/08/2012,25802.955,23623.727,46490.762,44330.685,39546.298,35465.544,32517.612,28991.836,26717.145,25267.568,25220.405,26973.613,31128.43,36583.716,36664.557,40500.478,43287.508,44194.711,44475.822,43068.371,41320.251,39835.455,38346.599,37663.694,36707.917,35622.327,35417.857,35006.307,34681.775,34627.823,34346.858,34468.986,35366.718,36428.792,38248.89,40652.306,42196.839,41355.498,39552.931,37920.171,36383.676,34764.349,32921.387,32024.53,29948.363,26612.564,27620.917,27680.881,MRIM
TXU,21/08/2012,25958.562,24003.95,46793.576,44261.073,39269.805,35149.01,31725.793,28398.146,26164.825,25013.094,25198.3,27184.997,32036.3,37793.079,37726.003,40463.969,42135.256,42040.645,41454.978,39474.67,37700.515,36517.806,35115.757,34350.297,33372.708,32551.86,32724.289,32335.171,32234.144,32114.642,32266.386,32611.27,33726.768,34579.708,35790.609,38487.642,40898.201,40310.173,38625.769,37078.3,35250.606,33354.345,31554.416,30619.109,28875.516,25509.842,26521.665,26620.965,MRIM
TXU,22/08/2012,25093.567,22940.392,45161.364,42362.381,37128.421,32880.387,29559.941,26286.856,24180.416,22815.976,23358.011,25274.63,29210.204,34364.958,33860.139,36850.183,38637.06,38963.148,39120.557,38111.382,37412.036,36500.361,35357.573,34789.978,34172.997,33620.95,33333.092,33057.053,32681.384,32713.629,32813.645,32828.154,33679.199,34554.635,35298.833,36700.365,38015.624,37249.621,35543.408,33948.941,32400.992,30691.175,29076.476,28604.768,26854.661,23820.199,25172.533,25433.777,MRIM
TXU,23/08/2012,23775.087,21817.572,44147.613,41285.364,36092.852,31751.447,28314.42,24923.812,22747.665,21778.34,22277.251,23970.223,28014.767,32939.85,32116.652,34334.799,35383.278,35664.897,35773.957,34640.778,33725.723,33475.293,32873.683,32951.957,33350.85,33189.343,33674.553,33807.296,33748.216,33571.857,33397.133,33684.564,34637.692,35647.244,37159.81,39760.782,41595.904,41155.044,39660.549,38139.685,36904.023,35179.352,33029.371,32181.48,30392.892,27110.28,28006.064,28146.681,MRIM
TXU,24/08/2012,26271.604,24262.866,46730.774,44299.196,39002.118,34528.007,31161.348,27782.364,25493.824,24580.062,24997.149,26795.609,31315.818,37017.054,37011.093,40345.819,42774.738,43688.526,44036.899,43061.89,42432.553,41818.966,41246.82,40829.696,40210.922,39411.814,39919.383,39532.678,39045.273,38630.233,38384.712,38307.462,38608.816,39529.089,40666.876,42013.328,43225.926,42511.57,40814.191,39588.836,38093.609,36666.758,35124.438,34562.092,33342.981,30086.134,31100.027,30900.392,MRIM
TXU,25/08/2012,28575.673,26175.169,48385.555,45661.461,40544.57,35928.613,32371.691,28862.142,26343.715,24933.805,24576.743,25179.836,26837.004,29261.056,28374.35,30830.584,33036.693,34265.813,34719.416,34186.107,33256.858,32176.954,31100.997,30399.618,29653.252,29170.627,29662.108,29404.146,29020.149,28787.515,28990.338,29854.989,30659.533,32334.331,34271.219,36831.69,38995.176,39031.635,37887.731,36238.387,35014.486,33884.407,33124.817,33366.689,32406.143,29567.047,30111.088,30055.133,MRIM
TXU,26/08/2012,27976.977,25776.021,47897.267,45275.969,40230.377,35982.701,32387.251,28730.641,26185.907,24587.086,23881.705,24040.581,25122.093,26839.292,25527.301,27632.883,29486.984,30613.371,30684.566,30483.147,30369.732,29688.007,29124.552,28355.201,27780.205,27246.024,27020.61,26584.023,26259.509,26348.447,26938.346,28062.739,29215.473,31052.366,33118.193,36054.021,38572.859,38448.161,37056.335,35939.304,34864.497,33213.998,31507.014,31036.148,29985.967,26848.881,27157.562,27595.054,MRIM
TXU,27/08/2012,25973.498,23938.417,46279.745,44070.928,39412.09,35577.062,32290.401,28784.856,26642.634,25485.501,25828.551,27660.389,32307.124,38218.411,37590.687,41041.851,42851.704,42988.33,42406.566,40090.665,38676.684,37512.717,36111.822,35129.692,34156.408,33333.855,33432.85,33216.617,32660.769,32565.819,32486.427,32739.373,33564.612,34880.046,36911.186,39596.443,41673.944,41336.31,39665.148,38069.917,36461.504,34655.07,32923.172,32020.75,30009.632,26654.879,27740.294,28215.006,MRIM
TXU,28/08/2012,26375.697,24423.959,46226.957,43703.056,38875.542,34823.874,31531.661,28176.085,25962.221,24859.272,25295.218,27181.305,31875.466,37755.048,37453.896,40459.339,41774.371,41711.699,41114.744,38977.837,37513.874,36231.561,34815.438,33774.813,32872.127,32048.373,32075.532,31620.007,30771.762,30572.223,30595.633,30543.653,30961.844,31850.289,33095.075,35428.221,38432.904,38852.208,37627.127,36233.506,34824.678,33279.313,31740.485,30841.551,28883.371,25795.92,27081.137,27369.684,MRIM
TXU,29/08/2012,25647.394,23371.201,44821.125,42165.089,37185.092,33040.945,29702.718,26389.266,24320.636,23270.05,23594.966,25491.638,29892.542,35390.209,35171.354,38128.441,40198.2,41194.368,41291.915,39422.93,37904.743,36673.415,35406.826,34613.168,33619.741,32512.769,32389.025,31809.838,31345.594,31221.948,30865.219,30763.598,31103.753,31820.154,32910.721,34762.44,37535.55,37325.161,35957.231,34733.809,33401.914,31992.939,30608.969,30070.138,28329.755,25412.463,27035.356,27576.566,MRIM
TXU,30/08/2012,25827.052,23598.941,45024.852,42296.692,37191.72,32853.1,29687.707,26385.356,24410.589,23589.011,24177.689,26267.829,30816.131,36515.031,36537.4,39888.301,41913.895,42760.687,42848.003,41659.754,40586.676,39778.646,39123.816,39011.094,38471.349,38237.492,38472.051,37879.083,37612.538,37353.375,37616.276,38009.939,38686.606,39707.887,40952.859,42822.025,44783.37,44284.399,42829.291,41513.738,39715.513,37692.536,35549.708,34349.68,32400.899,28766.162,29621.365,29887.543,MRIM
TXU,31/08/2012,27825.808,25586.193,47118.263,44669.373,39778.248,35710.33,32488.647,29100.496,27010.982,25859.326,26264.857,28271.191,32689.051,38842.862,38939.308,42344.694,44542.999,44963.974,44489.914,43049.434,41846.324,40984.796,39710.473,38700.031,37679.574,36514.514,36220.924,35390.329,34713.296,33983.472,33560.376,33622.185,34254.93,35323.027,36553.375,38899.365,41613.481,42095.555,40808.838,39718.436,38623.901,37066.351,35549.154,35142.343,33780.698,30549.122,31676.226,31739.404,MRIM
TXU,01/09/2012,29296.572,26675.703,47981.356,45569.037,40389.203,36011.067,32585.535,29053.454,26545.485,25265.491,24999.245,25469.395,27416.207,29907.537,28726.74,31244.674,33243.722,34002.181,34123.813,32964.282,31851.2,30566.945,29299.203,28365.739,27181.878,26377.64,26091.818,25307.504,24589.463,24370.027,24563.529,25346.43,26244.19,27841.214,29781.615,32811.958,36445.367,37590.81,36941.572,35809.934,34900.364,34052.622,33376.991,33761.941,33140.515,30238.938,30902.375,31262.802,MRIM
TXU,02/09/2012,28942.469,26528.074,47971.547,45328.189,40513.284,36455.502,33437.146,29901.69,27486.951,25759.385,25207.136,25372.285,26652.959,28579.86,27433.057,29627.675,31059.589,31418.319,30863.927,29855.647,29048.478,27759.727,26310.843,25314.828,24344.823,23711.633,23205.781,22737.449,22243.88,22152.205,22658.676,23646.372,24596.095,26178.643,28114.239,30777.773,34444.769,35529.145,34800.236,33953.674,33066.022,31975.881,30787.343,30264.937,28888.966,25830.246,26633.965,27008.727,MRIM
TXU,03/09/2012,25211.014,23113.946,44466.502,41979.228,37564.573,33775.625,30761.202,27419.157,25319.924,24170.635,24415.712,26141.814,30761.608,36185.268,35654.33,37918.713,39178.605,39209.585,38198.908,36208.407,34859.977,33752.53,32627.365,31952.028,31115.784,30495.73,30512.82,30065.192,29617.639,29872.813,29989.084,29958.593,30491.577,31563.596,33097.051,34760.204,37127.711,37273.709,35700.269,34239.604,32814.472,31439.157,29848.197,29038.9,27274.951,24191.735,25937.339,26633.697,MRIM
TXU,04/09/2012,24797.447,22733.081,43745.603,41012.441,36179.664,32220.946,29000.089,25827.726,23876.817,22937.628,23311.796,25070.577,29764.623,34690.315,33290.061,35070.334,35891.083,35317.984,34828.013,33681.605,32387.556,31598.979,30971.473,30503.104,30366.959,29614.666,29726.706,29396.287,29378.937,29550.811,29683.587,29708.199,30099.27,30574.505,31143.14,32024.361,34007.835,34347.303,33051.079,31467.976,29963.91,28686,27388.535,26815.728,25674.509,22944.441,24858.562,25645.299,MRIM
TXU,05/09/2012,23698.545,21569.738,42092.996,39178.984,34206.702,30106.63,27052.495,24008.249,21943.95,21169.626,21636.604,23554.376,27250.108,31128.319,29663.88,31429.721,32064.504,32183,32427.591,31661.511,30944.817,30889.133,30550.893,30733.875,30717.858,30532.596,30830.388,30187.471,29704.096,29567.473,29698.254,30463.347,30978.566,31006.191,31138.674,31913.397,33286.792,33807.175,32717.064,31671.219,30671.24,29406.694,28200.231,27874.627,26634.182,23722.564,25108.107,25503.267,MRIM
TXU,06/09/2012,23676.778,21343.008,40576.14,37976.115,33184.527,29452.923,26332.785,23195.917,21387.478,20570.024,21040.14,22885.635,26913.212,31618.062,31052.426,33255.131,34755.009,35224.437,35336.752,34803.149,33843.195,33316.659,32687.542,32335.004,32022.791,31544.755,31332.806,30783.359,30527.596,30499.679,30473.713,30466.078,30988.263,31563.994,32464.412,34278.924,36521.227,36950.185,35863.991,34712.578,33146.767,31642.1,30186.508,29770.225,28420.425,25348.156,27076.173,27681.775,MRIM
TXU,07/09/2012,25819.693,23675.055,43938.751,41528.599,36536.004,32325.331,29169.84,25955.79,23990.955,23045.22,23529.096,25298.148,29648.188,34897.693,34607.801,37496.471,39630.385,40705.383,41273.48,41020.624,40410.402,39782.37,38926.912,38155.766,37446.42,36646.464,36428.591,35806.583,35539.106,35420.308,35353.556,35556.951,36524.902,37747.577,38648.586,40206.741,41542.068,41274.553,39713.216,38455.048,36928.377,35623.902,34281.819,33951.142,33039.041,29767.219,31014.32,31456.349,MRIM
TXU,08/09/2012,28669.024,26003.218,46490.159,43869.154,38353.108,33731.139,30697.941,27217.51,25061.67,23610.403,23279.806,23638.189,25531.781,27851.538,27288.168,29580.316,31768.016,32800.446,33446.857,33167.276,32781.735,31982.426,31162.151,30720.56,30117.959,29410.653,29225.358,28881.702,28379.866,28343.706,28874.678,29788.212,30810.344,32419.508,33989.868,35848.896,37929.674,38056.734,36754.164,35136.064,33921.036,32846.448,31984.452,32360.165,31561.1,28771.502,29793.52,30125.49,MRIM
TXU,09/09/2012,27686.802,25133.479,45768.064,43198.222,38075.463,33809.173,30423.424,26788.678,24194.678,22838.291,22159.934,22372.198,23519.105,25101.63,23909.287,25641.731,27277.422,28339.502,28903.627,29052.681,28979.231,28172.457,27414.424,26564.242,25718.16,24749.608,24332.805,23439.658,22908.325,22680.836,22925.404,23752.075,24656.718,25932.228,27453.745,29805.273,33466.404,34977.925,34192.556,33141.248,32216.583,31072.892,29833.001,29556.676,28367.077,25517.161,26654.814,27339.386,MRIM
TXU,10/09/2012,25384.829,23180.889,43743.502,41445.403,36806.26,32893.027,29915.478,26669.259,24511.624,23533.348,23851.844,25868.364,30494.702,35869.91,35593.504,38253.195,39655.572,39444.94,38301.555,36323.97,34870.638,33523.331,32494.807,31908.099,31100.151,30681.136,30696.37,30238.006,29731.049,29636.456,29549.249,29869.098,30450.265,31602.981,32782.239,34102.69,36419.339,37260.832,35834.972,34544.222,32924.823,31518.571,29941.099,29263.581,27433.797,24258.115,26367.961,27191.48,MRIM
TXU,11/09/2012,25098.472,22824.549,43128.595,40488.009,35760.833,31809.94,28794.427,25549.975,23476.892,22570.978,23079.383,25435.662,30111.701,35250.99,34199.149,36011.51,36920.875,36279.013,35094.885,33157.041,32067.208,31329.105,30461.754,30189.821,29666.073,29072.227,29188.071,28894.874,28998.41,28905.915,29092.278,29232.586,29814.118,30259.971,30861.367,32005.369,34372.761,35650.522,34581.129,33224.098,31942.907,30617.106,29233.334,28695.638,27042.829,23880.746,25854.631,26784.73,MRIM
TXU,12/09/2012,24660.48,22514.111,42397.919,39961.004,35292.577,31206.552,28276.523,25058.53,23373.748,22356.28,23067.088,25351.763,29684.038,34597.677,33136.899,34718.725,35002.82,34437.97,33697.092,32331.7,31269.816,30704.884,30213.949,29916.147,29595.569,29197.186,29386.312,29299.053,29386.949,29554.23,29907.526,30197.416,30830.434,31943.608,32946.548,33972.616,35426.483,35336.806,33587.083,32195.016,30690.373,29361.973,28132.728,27888.603,26663.529,23641.689,25652.679,26476.38,MRIM
TXU,13/09/2012,24483.536,22269.286,42253.066,39545.546,34444.484,30313.287,27226.554,24070.564,22389.874,21613.125,22281.552,24529.171,28975.091,34173.003,33781.888,35814.507,37208.354,37444.275,37218.745,36304.701,35584.088,35233.104,34729.825,34514.98,34135.268,34021.801,34116.552,33394.901,33397.558,33405.974,33516.648,33474.921,34368.641,35251.777,36250.516,38051.702,40035.184,41113.305,40139.516,38805.014,37200.032,35511.579,33373.604,32238.394,30430.793,27227.365,28606.466,29109.54,MRIM
TXU,14/09/2012,26910.146,24680.127,44770.306,42609.272,37603.955,33548.731,30446.216,27025.459,25179.759,24270.97,24687.607,26794.036,31266.39,36985.816,36248.717,39303.22,41448.977,41763.63,41469.442,40093.937,38907.156,38209.001,37624.636,37277.643,36523.797,35687.53,35788.751,35257.304,34817.732,34412.106,34074.924,34344.957,34878.304,36168.284,37006.34,38039.478,38885.118,39230.027,37837.573,36590.841,35291.11,34087.651,32809.699,32348.665,31341.814,28450.459,30196.545,30401.643,MRIM
TXU,15/09/2012,27694.648,24926.941,44765.183,42314.413,37188.275,32959.215,29518.966,26125.577,24088.69,22904.582,22491.722,23209.523,25060.123,27284.952,26579.14,28545.169,30416.534,31219.181,31437.838,30961.331,30292.41,29414.043,28475.666,27656.888,26898.534,26220.489,25927.454,25258.139,24588.378,24289.083,24647.703,25418.388,26450.983,27797.688,29358.051,31441.456,34181.933,35817.938,34921.554,33639.616,32436.487,31590.18,30963.453,31277.512,30866.008,28177.476,29135.77,29708.759,MRIM
TXU,16/09/2012,27374.977,24924.221,44725.291,42418.089,37416.651,33153.835,30160.194,26615.733,24224.983,22924.264,22442.082,22604.938,23904.683,25620.893,24427.661,26339.193,27850.198,28696.964,28763.612,28554.43,28584.633,27739.965,27083.34,26619.635,26393.75,25815.632,25948.982,25595.252,25246.267,24932.019,25420.878,26401.719,27539.834,29130.983,30939.188,33148.012,35393.217,36188.217,34978.086,33568.649,32186.902,30771.538,29316.564,28948.727,27503.1,24685.375,25911.892,26764.131,MRIM
TXU,17/09/2012,24636.601,22501.408,42639.534,40110.178,35399.252,31530.511,28324.255,24937.086,22976.991,21974.267,22185.814,23913.437,27980.339,32804.057,32084.82,34689.793,36122.573,36146.393,36188.333,35130.636,34253.466,33865.954,32988.619,32671.209,32084.904,31625.042,31646.376,31339.637,31183.526,31075.438,31246.862,31318.355,32241.558,33255.548,34662.613,35851.304,37234.46,37467.414,35855.768,34383.713,32714.743,30870.067,29417.56,29060.827,27769.762,24630.513,26473.681,27309.527,MRIM
TXU,18/09/2012,25136.045,22847.648,42846.231,40338.2,35286.662,31123.663,28036.964,24732.824,22674.209,21809.357,22362.826,24498.171,29005.942,34201.446,32920.965,35085.486,36457.58,36757.05,36875.488,35817.62,34904.128,34299.525,33358.943,32949.392,32399.239,31978.683,32142.948,32197.37,32214.788,32317.537,32298.305,32594.989,33616.519,34690.274,35616.392,36452.114,37408.942,37760.397,36230.112,34733.913,33071.027,31381.07,29650.714,28805.068,26987.827,24019.592,26240.489,27113.944,MRIM
TXU,19/09/2012,24755.402,22598.193,42215.322,39612.715,34636.577,30556.158,27250.526,23944.79,22158.315,21244.264,21764.635,23915.985,28157.93,33011.612,32308.297,34806.727,36458.315,36926.113,36674.436,35325.045,33997.381,33075.799,31944.801,31523.826,30826.574,30120.452,29969.276,29658.353,29421.642,29263.208,29466.476,29529.897,30089.779,30570.098,31407.838,32584.826,34318.151,35142.994,34097.119,32801.607,31414.467,29989.174,28635.603,28063.83,26641.877,23698.942,25797.264,26817.369,MRIM
TXU,20/09/2012,24589.015,22353.665,41719.026,39116.028,33957.05,29723.397,26493.526,23344.113,21538.974,20738.839,21264.597,23547.826,27607.265,32243.361,31321.765,33552.093,35244.802,35461.7,35173.519,34079.023,33214.626,32435.971,31177.627,30586.193,30214.72,29563.725,29330.246,29088.74,29074.3,29175.245,29166.92,29251.674,29823.57,30631.376,31583.146,32611.203,33534.162,34035.699,32936.524,31550.139,30276.027,28737.493,27210.39,26792.301,25737.709,22997.49,25578.469,26416.446,MRIM
TXU,21/09/2012,23937.552,21661.769,40928.117,38280.867,32971.02,28704.975,25518.034,22485.755,20697.01,20003.168,20643.4,22577.132,26315.186,30760.887,29897.317,32311.26,33991.471,34498.367,34951.68,34423.937,33835.79,33347.175,32994.076,32670.013,32300.111,31725.113,31273.496,30893.51,30080.051,29848.201,30056.595,30127.009,30665.327,31557.801,32197.896,33081.155,34386.045,35220.868,34236.187,33065.74,31729.156,30605.133,29785.844,29955.365,29164.073,26266.817,28213.606,28937.428,MRIM
TXU,22/09/2012,26252.17,23449.908,43030.586,40267.05,34711.267,30064.64,26956.44,23781.199,21777.463,20622.525,20465.95,21275.082,23137.729,25323.204,24356.241,25909.039,27257.738,27944.34,28045.641,27506.737,26829.402,25848.433,24884.481,24196.349,23500.526,22910.4,22588.426,21883.957,21669.35,21505.007,21920.572,22457.353,23509.515,24627.411,25911.522,27243.005,29208.021,31326.105,30540.464,29294.664,28651.996,27872.356,27163.854,27639.875,27480.11,25310.403,27087.664,27934.807,MRIM
