,Date,Measure,Distributor,MeasurementType
24554,2016-03-27,8.4,Powercor,MinTemp
24555,2016-03-28,6.7,Powercor,MinTemp
24556,2016-03-29,9.4,Powercor,MinTemp
24557,2016-03-30,8.0,Powercor,MinTemp
24558,2016-03-31,7.5,Powercor,MinTemp
24559,2016-04-01,9.1,Powercor,MinTemp
24560,2016-04-02,13.2,Powercor,MinTemp
24561,2016-04-03,4.4,Powercor,MinTemp
24562,2016-04-04,8.1,Powercor,MinTemp
24563,2016-04-05,7.7,Powercor,MinTemp
24564,2016-04-06,10.4,Powercor,MinTemp
24565,2016-04-07,2.2,Powercor,MinTemp
24566,2016-04-08,5.7,Powercor,MinTemp
24567,2016-04-09,8.0,Powercor,MinTemp
24568,2016-04-10,9.1,Powercor,MinTemp
24569,2016-04-11,11.4,Powercor,MinTemp
24570,2016-04-12,10.3,Powercor,MinTemp
24571,2016-04-13,10.1,Powercor,MinTemp
24572,2016-04-14,6.3,Powercor,MinTemp
24573,2016-04-15,9.0,Powercor,MinTemp
24574,2016-04-16,11.0,Powercor,MinTemp
24575,2016-04-17,8.0,Powercor,MinTemp
24576,2016-04-18,4.9,Powercor,MinTemp
24577,2016-04-19,7.0,Powercor,MinTemp
24578,2016-04-20,9.3,Powercor,MinTemp
24579,2016-04-21,16.2,Powercor,MinTemp
24580,2016-04-22,9.4,Powercor,MinTemp
24581,2016-04-23,7.1,Powercor,MinTemp
24582,2016-04-24,5.6,Powercor,MinTemp
24583,2016-04-25,5.3,Powercor,MinTemp
24584,2016-04-26,6.2,Powercor,MinTemp
24585,2016-04-27,10.8,Powercor,MinTemp
24586,2016-04-28,14.2,Powercor,MinTemp
24587,2016-04-29,13.5,Powercor,MinTemp
24588,2016-04-30,13.7,Powercor,MinTemp
24589,2016-05-01,8.9,Powercor,MinTemp
24590,2016-05-02,3.3,Powercor,MinTemp
24591,2016-05-03,6.8,Powercor,MinTemp
24592,2016-05-04,2.2,Powercor,MinTemp
24593,2016-05-05,6.5,Powercor,MinTemp
24594,2016-05-06,10.0,Powercor,MinTemp
24595,2016-05-07,11.6,Powercor,MinTemp
24596,2016-05-08,12.7,Powercor,MinTemp
24597,2016-05-09,13.0,Powercor,MinTemp
24598,2016-05-10,9.3,Powercor,MinTemp
24599,2016-05-11,7.8,Powercor,MinTemp
24600,2016-05-12,8.7,Powercor,MinTemp
24601,2016-05-13,11.4,Powercor,MinTemp
24602,2016-05-14,9.9,Powercor,MinTemp
24603,2016-05-15,8.8,Powercor,MinTemp
24604,2016-05-16,1.3,Powercor,MinTemp
24605,2016-05-17,8.1,Powercor,MinTemp
24606,2016-05-18,8.2,Powercor,MinTemp
24607,2016-05-19,9.4,Powercor,MinTemp
24608,2016-05-20,8.9,Powercor,MinTemp
24609,2016-05-21,5.4,Powercor,MinTemp
24610,2016-05-22,8.3,Powercor,MinTemp
24611,2016-05-23,7.3,Powercor,MinTemp
24612,2016-05-24,7.3,Powercor,MinTemp
24613,2016-05-25,5.0,Powercor,MinTemp
24614,2016-05-26,7.5,Powercor,MinTemp
24615,2016-05-27,3.4,Powercor,MinTemp
24616,2016-05-28,3.5,Powercor,MinTemp
24617,2016-05-29,6.1,Powercor,MinTemp
24618,2016-05-30,0.6,Powercor,MinTemp
24619,2016-05-31,-1.5,Powercor,MinTemp
24620,2016-06-01,1.4,Powercor,MinTemp
24621,2016-06-02,0.3,Powercor,MinTemp
24622,2016-06-03,3.3,Powercor,MinTemp
24623,2016-06-04,7.5,Powercor,MinTemp
24624,2016-06-05,9.9,Powercor,MinTemp
24625,2016-06-06,4.5,Powercor,MinTemp
24626,2016-06-07,6.5,Powercor,MinTemp
24627,2016-06-08,6.7,Powercor,MinTemp
24628,2016-06-09,7.1,Powercor,MinTemp
24629,2016-06-10,4.0,Powercor,MinTemp
24630,2016-06-11,2.7,Powercor,MinTemp
24631,2016-06-12,-0.9,Powercor,MinTemp
24632,2016-06-13,-0.7,Powercor,MinTemp
24633,2016-06-14,3.9,Powercor,MinTemp
24634,2016-06-15,1.4,Powercor,MinTemp
24635,2016-06-16,4.0,Powercor,MinTemp
24636,2016-06-17,4.8,Powercor,MinTemp
24637,2016-06-18,7.1,Powercor,MinTemp
24638,2016-06-19,6.3,Powercor,MinTemp
24639,2016-06-20,7.9,Powercor,MinTemp
24640,2016-06-21,5.4,Powercor,MinTemp
24641,2016-06-22,6.1,Powercor,MinTemp
24642,2016-06-23,6.5,Powercor,MinTemp
24643,2016-06-24,1.5,Powercor,MinTemp
24644,2016-06-25,-1.5,Powercor,MinTemp
24645,2016-06-26,-2.0,Powercor,MinTemp
24646,2016-06-27,0.9,Powercor,MinTemp
24647,2016-06-28,1.6,Powercor,MinTemp
24648,2016-06-29,5.0,Powercor,MinTemp
24649,2016-06-30,4.9,Powercor,MinTemp
24650,2016-07-01,2.4,Powercor,MinTemp
24651,2016-07-02,5.5,Powercor,MinTemp
24652,2016-07-03,6.9,Powercor,MinTemp
24653,2016-07-04,6.4,Powercor,MinTemp
24654,2016-07-05,5.5,Powercor,MinTemp
24655,2016-07-06,6.0,Powercor,MinTemp
24656,2016-07-07,7.4,Powercor,MinTemp
24657,2016-07-08,5.7,Powercor,MinTemp
24658,2016-07-09,0.2,Powercor,MinTemp
24659,2016-07-10,4.0,Powercor,MinTemp
24660,2016-07-11,7.0,Powercor,MinTemp
24661,2016-07-12,6.7,Powercor,MinTemp
24662,2016-07-13,0.3,Powercor,MinTemp
24663,2016-07-14,1.6,Powercor,MinTemp
24664,2016-07-15,3.6,Powercor,MinTemp
24665,2016-07-16,-0.5,Powercor,MinTemp
24666,2016-07-17,1.6,Powercor,MinTemp
24667,2016-07-18,4.9,Powercor,MinTemp
24668,2016-07-19,7.1,Powercor,MinTemp
24669,2016-07-20,6.6,Powercor,MinTemp
24670,2016-07-21,3.4,Powercor,MinTemp
24671,2016-07-22,9.0,Powercor,MinTemp
24672,2016-07-23,3.3,Powercor,MinTemp
24673,2016-07-24,0.0,Powercor,MinTemp
24674,2016-07-25,2.5,Powercor,MinTemp
24675,2016-07-26,1.0,Powercor,MinTemp
24676,2016-07-27,1.8,Powercor,MinTemp
24677,2016-07-28,5.4,Powercor,MinTemp
24678,2016-07-29,6.0,Powercor,MinTemp
24679,2016-07-30,7.6,Powercor,MinTemp
24680,2016-07-31,4.3,Powercor,MinTemp
24681,2016-08-01,7.3,Powercor,MinTemp
24682,2016-08-02,3.3,Powercor,MinTemp
24683,2016-08-03,5.8,Powercor,MinTemp
24684,2016-08-04,3.5,Powercor,MinTemp
24685,2016-08-05,-1.7,Powercor,MinTemp
24686,2016-08-06,1.6,Powercor,MinTemp
24687,2016-08-07,5.0,Powercor,MinTemp
24688,2016-08-08,0.1,Powercor,MinTemp
24689,2016-08-09,5.7,Powercor,MinTemp
24690,2016-08-10,4.5,Powercor,MinTemp
24691,2016-08-11,1.4,Powercor,MinTemp
24692,2016-08-12,3.7,Powercor,MinTemp
24693,2016-08-13,0.9,Powercor,MinTemp
24694,2016-08-14,4.9,Powercor,MinTemp
24695,2016-08-15,4.3,Powercor,MinTemp
24696,2016-08-16,6.2,Powercor,MinTemp
24697,2016-08-17,8.1,Powercor,MinTemp
24698,2016-08-18,4.7,Powercor,MinTemp
24699,2016-08-19,9.0,Powercor,MinTemp
24700,2016-08-20,2.1,Powercor,MinTemp
24701,2016-08-21,4.6,Powercor,MinTemp
24702,2016-08-22,4.0,Powercor,MinTemp
24703,2016-08-23,3.5,Powercor,MinTemp
24704,2016-08-24,0.5,Powercor,MinTemp
24705,2016-08-25,3.0,Powercor,MinTemp
24706,2016-08-26,1.5,Powercor,MinTemp
24707,2016-08-27,1.9,Powercor,MinTemp
24708,2016-08-28,4.2,Powercor,MinTemp
24709,2016-08-29,4.7,Powercor,MinTemp
24710,2016-08-30,9.2,Powercor,MinTemp
24711,2016-08-31,9.1,Powercor,MinTemp
24712,2016-09-01,8.4,Powercor,MinTemp
24713,2016-09-02,6.8,Powercor,MinTemp
24714,2016-09-03,3.3,Powercor,MinTemp
24715,2016-09-04,5.3,Powercor,MinTemp
24716,2016-09-05,7.7,Powercor,MinTemp
24717,2016-09-06,4.4,Powercor,MinTemp
24718,2016-09-07,6.6,Powercor,MinTemp
24719,2016-09-08,9.4,Powercor,MinTemp
24720,2016-09-09,10.6,Powercor,MinTemp
24721,2016-09-10,7.0,Powercor,MinTemp
24722,2016-09-11,2.3,Powercor,MinTemp
24723,2016-09-12,6.6,Powercor,MinTemp
24724,2016-09-13,6.2,Powercor,MinTemp
24725,2016-09-14,7.7,Powercor,MinTemp
24726,2016-09-15,5.7,Powercor,MinTemp
24727,2016-09-16,5.4,Powercor,MinTemp
24728,2016-09-17,6.6,Powercor,MinTemp
24729,2016-09-18,5.9,Powercor,MinTemp
24730,2016-09-19,5.2,Powercor,MinTemp
24731,2016-09-20,3.7,Powercor,MinTemp
24732,2016-09-21,6.8,Powercor,MinTemp
24733,2016-09-22,5.2,Powercor,MinTemp
24734,2016-09-23,3.1,Powercor,MinTemp
24735,2016-09-24,4.8,Powercor,MinTemp
24736,2016-09-25,4.0,Powercor,MinTemp
24737,2016-09-26,3.6,Powercor,MinTemp
24738,2016-09-27,1.7,Powercor,MinTemp
24739,2016-09-28,3.2,Powercor,MinTemp
24740,2016-09-29,6.9,Powercor,MinTemp
24741,2016-09-30,5.8,Powercor,MinTemp
24742,2016-10-01,6.6,Powercor,MinTemp
24743,2016-10-02,7.7,Powercor,MinTemp
24744,2016-10-03,6.4,Powercor,MinTemp
24745,2016-10-04,5.8,Powercor,MinTemp
24746,2016-10-05,2.7,Powercor,MinTemp
24747,2016-10-06,5.6,Powercor,MinTemp
24748,2016-10-07,9.7,Powercor,MinTemp
24749,2016-10-08,3.6,Powercor,MinTemp
24750,2016-10-09,7.6,Powercor,MinTemp
24751,2016-10-10,6.6,Powercor,MinTemp
24752,2016-10-11,3.7,Powercor,MinTemp
24753,2016-10-12,5.0,Powercor,MinTemp
24754,2016-10-13,1.7,Powercor,MinTemp
24755,2016-10-14,0.6,Powercor,MinTemp
24756,2016-10-15,7.1,Powercor,MinTemp
24757,2016-10-16,10.5,Powercor,MinTemp
24758,2016-10-17,5.3,Powercor,MinTemp
24759,2016-10-18,6.8,Powercor,MinTemp
24760,2016-10-19,1.5,Powercor,MinTemp
24761,2016-10-20,2.7,Powercor,MinTemp
24762,2016-10-21,9.9,Powercor,MinTemp
24763,2016-10-22,1.7,Powercor,MinTemp
24764,2016-10-23,2.2,Powercor,MinTemp
24765,2016-10-24,4.3,Powercor,MinTemp
24766,2016-10-25,5.9,Powercor,MinTemp
24767,2016-10-26,11.2,Powercor,MinTemp
24768,2016-10-27,5.9,Powercor,MinTemp
24769,2016-10-28,3.7,Powercor,MinTemp
24770,2016-10-29,4.5,Powercor,MinTemp
24771,2016-10-30,13.2,Powercor,MinTemp
24772,2016-10-31,1.1,Powercor,MinTemp
24773,2016-11-01,2.5,Powercor,MinTemp
24774,2016-11-02,4.1,Powercor,MinTemp
24775,2016-11-03,3.6,Powercor,MinTemp
24776,2016-11-04,5.4,Powercor,MinTemp
24777,2016-11-05,4.8,Powercor,MinTemp
24778,2016-11-06,6.8,Powercor,MinTemp
24779,2016-11-07,9.9,Powercor,MinTemp
24780,2016-11-08,6.1,Powercor,MinTemp
24781,2016-11-09,4.6,Powercor,MinTemp
24782,2016-11-10,6.4,Powercor,MinTemp
24783,2016-11-11,6.3,Powercor,MinTemp
24784,2016-11-12,12.3,Powercor,MinTemp
24785,2016-11-13,7.8,Powercor,MinTemp
24786,2016-11-14,7.4,Powercor,MinTemp
24787,2016-11-15,7.5,Powercor,MinTemp
24788,2016-11-16,8.0,Powercor,MinTemp
24789,2016-11-17,8.4,Powercor,MinTemp
24790,2016-11-18,10.7,Powercor,MinTemp
24791,2016-11-19,6.6,Powercor,MinTemp
24792,2016-11-20,9.8,Powercor,MinTemp
24793,2016-11-21,18.3,Powercor,MinTemp
24794,2016-11-22,11.0,Powercor,MinTemp
24795,2016-11-23,7.6,Powercor,MinTemp
24796,2016-11-24,3.6,Powercor,MinTemp
24797,2016-11-25,7.2,Powercor,MinTemp
24798,2016-11-26,8.2,Powercor,MinTemp
24799,2016-11-27,7.9,Powercor,MinTemp
24800,2016-11-28,7.9,Powercor,MinTemp
24801,2016-11-29,8.2,Powercor,MinTemp
24802,2016-11-30,8.5,Powercor,MinTemp
24803,2016-12-01,7.6,Powercor,MinTemp
24804,2016-12-02,9.7,Powercor,MinTemp
24805,2016-12-03,7.1,Powercor,MinTemp
24806,2016-12-04,8.8,Powercor,MinTemp
24807,2016-12-05,12.0,Powercor,MinTemp
24808,2016-12-06,9.1,Powercor,MinTemp
24809,2016-12-07,5.9,Powercor,MinTemp
24810,2016-12-08,13.5,Powercor,MinTemp
24811,2016-12-09,6.3,Powercor,MinTemp
24812,2016-12-10,7.8,Powercor,MinTemp
24813,2016-12-11,9.3,Powercor,MinTemp
24814,2016-12-12,6.3,Powercor,MinTemp
24815,2016-12-13,12.4,Powercor,MinTemp
24816,2016-12-14,10.4,Powercor,MinTemp
24817,2016-12-15,5.0,Powercor,MinTemp
24818,2016-12-16,7.4,Powercor,MinTemp
24819,2016-12-17,8.6,Powercor,MinTemp
24820,2016-12-18,3.9,Powercor,MinTemp
24821,2016-12-19,3.3,Powercor,MinTemp
24822,2016-12-20,11.3,Powercor,MinTemp
24823,2016-12-21,7.1,Powercor,MinTemp
24824,2016-12-22,9.8,Powercor,MinTemp
24825,2016-12-23,10.0,Powercor,MinTemp
24826,2016-12-24,14.2,Powercor,MinTemp
24827,2016-12-25,15.6,Powercor,MinTemp
24828,2016-12-26,19.9,Powercor,MinTemp
24829,2016-12-27,14.3,Powercor,MinTemp
24830,2016-12-28,20.0,Powercor,MinTemp
24831,2016-12-29,19.3,Powercor,MinTemp
24832,2016-12-30,12.3,Powercor,MinTemp
24833,2016-12-31,10.4,Powercor,MinTemp
24834,2016-01-01,0.0,Powercor,Rain Fall
24835,2016-01-02,0.0,Powercor,Rain Fall
24836,2016-01-03,0.0,Powercor,Rain Fall
24837,2016-01-04,0.0,Powercor,Rain Fall
24838,2016-01-05,0.0,Powercor,Rain Fall
24839,2016-01-06,0.2,Powercor,Rain Fall
24840,2016-01-07,0.0,Powercor,Rain Fall
24841,2016-01-08,0.0,Powercor,Rain Fall
24842,2016-01-09,,Powercor,Rain Fall
24843,2016-01-10,0.0,Powercor,Rain Fall
24844,2016-01-11,0.0,Powercor,Rain Fall
24845,2016-01-12,4.0,Powercor,Rain Fall
24846,2016-01-13,0.0,Powercor,Rain Fall
24847,2016-01-14,0.0,Powercor,Rain Fall
24848,2016-01-15,0.4,Powercor,Rain Fall
24849,2016-01-16,0.0,Powercor,Rain Fall
24850,2016-01-17,0.0,Powercor,Rain Fall
24851,2016-01-18,0.0,Powercor,Rain Fall
24852,2016-01-19,0.0,Powercor,Rain Fall
24853,2016-01-20,3.8,Powercor,Rain Fall
24854,2016-01-21,2.4,Powercor,Rain Fall
24855,2016-01-22,5.0,Powercor,Rain Fall
24856,2016-01-23,7.4,Powercor,Rain Fall
24857,2016-01-24,0.0,Powercor,Rain Fall
24858,2016-01-25,0.0,Powercor,Rain Fall
24859,2016-01-26,0.0,Powercor,Rain Fall
24860,2016-01-27,0.0,Powercor,Rain Fall
24861,2016-01-28,6.6,Powercor,Rain Fall
24862,2016-01-29,1.0,Powercor,Rain Fall
24863,2016-01-30,0.0,Powercor,Rain Fall
24864,2016-01-31,8.6,Powercor,Rain Fall
24865,2016-02-01,4.2,Powercor,Rain Fall
24866,2016-02-02,0.2,Powercor,Rain Fall
24867,2016-02-03,2.4,Powercor,Rain Fall
24868,2016-02-04,0.6,Powercor,Rain Fall
24869,2016-02-05,0.0,Powercor,Rain Fall
24870,2016-02-06,0.0,Powercor,Rain Fall
24871,2016-02-07,0.0,Powercor,Rain Fall
24872,2016-02-08,0.0,Powercor,Rain Fall
24873,2016-02-09,,Powercor,Rain Fall
24874,2016-02-10,0.0,Powercor,Rain Fall
24875,2016-02-11,0.0,Powercor,Rain Fall
24876,2016-02-12,0.0,Powercor,Rain Fall
24877,2016-02-13,0.0,Powercor,Rain Fall
24878,2016-02-14,0.0,Powercor,Rain Fall
24879,2016-02-15,0.0,Powercor,Rain Fall
24880,2016-02-16,0.2,Powercor,Rain Fall
24881,2016-02-17,0.0,Powercor,Rain Fall
24882,2016-02-18,0.2,Powercor,Rain Fall
24883,2016-02-19,0.0,Powercor,Rain Fall
24884,2016-02-20,0.0,Powercor,Rain Fall
24885,2016-02-21,0.0,Powercor,Rain Fall
24886,2016-02-22,0.0,Powercor,Rain Fall
24887,2016-02-23,0.0,Powercor,Rain Fall
24888,2016-02-24,0.0,Powercor,Rain Fall
24889,2016-02-25,1.8,Powercor,Rain Fall
24890,2016-02-26,0.0,Powercor,Rain Fall
24891,2016-02-27,0.0,Powercor,Rain Fall
24892,2016-02-28,0.0,Powercor,Rain Fall
24893,2016-02-29,0.0,Powercor,Rain Fall
24894,2016-03-01,0.0,Powercor,Rain Fall
24895,2016-03-02,0.0,Powercor,Rain Fall
24896,2016-03-03,0.6,Powercor,Rain Fall
24897,2016-03-04,0.0,Powercor,Rain Fall
24898,2016-03-05,0.0,Powercor,Rain Fall
24899,2016-03-06,0.0,Powercor,Rain Fall
24900,2016-03-07,0.0,Powercor,Rain Fall
24901,2016-03-08,0.0,Powercor,Rain Fall
24902,2016-03-09,0.0,Powercor,Rain Fall
24903,2016-03-10,2.0,Powercor,Rain Fall
24904,2016-03-11,6.6,Powercor,Rain Fall
24905,2016-03-12,0.0,Powercor,Rain Fall
24906,2016-03-13,0.0,Powercor,Rain Fall
24907,2016-03-14,0.0,Powercor,Rain Fall
24908,2016-03-15,0.0,Powercor,Rain Fall
24909,2016-03-16,0.0,Powercor,Rain Fall
24910,2016-03-17,0.0,Powercor,Rain Fall
24911,2016-03-18,22.0,Powercor,Rain Fall
24912,2016-03-19,4.4,Powercor,Rain Fall
24913,2016-03-20,0.0,Powercor,Rain Fall
24914,2016-03-21,0.2,Powercor,Rain Fall
24915,2016-03-22,0.0,Powercor,Rain Fall
24916,2016-03-23,0.0,Powercor,Rain Fall
24917,2016-03-24,0.8,Powercor,Rain Fall
24918,2016-03-25,0.0,Powercor,Rain Fall
24919,2016-03-26,0.0,Powercor,Rain Fall
24920,2016-03-27,0.0,Powercor,Rain Fall
24921,2016-03-28,0.0,Powercor,Rain Fall
24922,2016-03-29,0.0,Powercor,Rain Fall
24923,2016-03-30,0.0,Powercor,Rain Fall
24924,2016-03-31,0.0,Powercor,Rain Fall
24925,2016-04-01,0.0,Powercor,Rain Fall
24926,2016-04-02,0.0,Powercor,Rain Fall
24927,2016-04-03,0.0,Powercor,Rain Fall
24928,2016-04-04,0.0,Powercor,Rain Fall
24929,2016-04-05,0.0,Powercor,Rain Fall
24930,2016-04-06,2.6,Powercor,Rain Fall
24931,2016-04-07,2.0,Powercor,Rain Fall
24932,2016-04-08,0.0,Powercor,Rain Fall
24933,2016-04-09,0.0,Powercor,Rain Fall
24934,2016-04-10,0.0,Powercor,Rain Fall
24935,2016-04-11,0.6,Powercor,Rain Fall
24936,2016-04-12,0.4,Powercor,Rain Fall
24937,2016-04-13,0.2,Powercor,Rain Fall
24938,2016-04-14,0.0,Powercor,Rain Fall
24939,2016-04-15,0.0,Powercor,Rain Fall
24940,2016-04-16,0.0,Powercor,Rain Fall
24941,2016-04-17,0.0,Powercor,Rain Fall
24942,2016-04-18,0.0,Powercor,Rain Fall
24943,2016-04-19,0.0,Powercor,Rain Fall
24944,2016-04-20,0.2,Powercor,Rain Fall
24945,2016-04-21,0.0,Powercor,Rain Fall
24946,2016-04-22,2.4,Powercor,Rain Fall
24947,2016-04-23,0.0,Powercor,Rain Fall
24948,2016-04-24,0.0,Powercor,Rain Fall
24949,2016-04-25,0.0,Powercor,Rain Fall
24950,2016-04-26,0.0,Powercor,Rain Fall
24951,2016-04-27,0.0,Powercor,Rain Fall
24952,2016-04-28,0.0,Powercor,Rain Fall
24953,2016-04-29,2.6,Powercor,Rain Fall
24954,2016-04-30,2.8,Powercor,Rain Fall
24955,2016-05-01,14.8,Powercor,Rain Fall
24956,2016-05-02,0.6,Powercor,Rain Fall
24957,2016-05-03,0.0,Powercor,Rain Fall
24958,2016-05-04,1.0,Powercor,Rain Fall
24959,2016-05-05,0.0,Powercor,Rain Fall
24960,2016-05-06,0.0,Powercor,Rain Fall
24961,2016-05-07,0.0,Powercor,Rain Fall
24962,2016-05-08,0.4,Powercor,Rain Fall
24963,2016-05-09,7.6,Powercor,Rain Fall
24964,2016-05-10,20.2,Powercor,Rain Fall
24965,2016-05-11,1.6,Powercor,Rain Fall
24966,2016-05-12,2.8,Powercor,Rain Fall
24967,2016-05-13,0.0,Powercor,Rain Fall
24968,2016-05-14,0.0,Powercor,Rain Fall
24969,2016-05-15,0.0,Powercor,Rain Fall
24970,2016-05-16,0.4,Powercor,Rain Fall
24971,2016-05-17,1.0,Powercor,Rain Fall
24972,2016-05-18,0.0,Powercor,Rain Fall
24973,2016-05-19,0.0,Powercor,Rain Fall
24974,2016-05-20,2.6,Powercor,Rain Fall
24975,2016-05-21,0.0,Powercor,Rain Fall
24976,2016-05-22,0.0,Powercor,Rain Fall
24977,2016-05-23,5.2,Powercor,Rain Fall
24978,2016-05-24,0.2,Powercor,Rain Fall
24979,2016-05-25,0.2,Powercor,Rain Fall
24980,2016-05-26,11.6,Powercor,Rain Fall
24981,2016-05-27,0.8,Powercor,Rain Fall
24982,2016-05-28,0.0,Powercor,Rain Fall
24983,2016-05-29,0.2,Powercor,Rain Fall
24984,2016-05-30,0.0,Powercor,Rain Fall
24985,2016-05-31,0.2,Powercor,Rain Fall
24986,2016-06-01,0.0,Powercor,Rain Fall
24987,2016-06-02,0.0,Powercor,Rain Fall
24988,2016-06-03,0.2,Powercor,Rain Fall
24989,2016-06-04,5.2,Powercor,Rain Fall
24990,2016-06-05,1.2,Powercor,Rain Fall
24991,2016-06-06,0.6,Powercor,Rain Fall
24992,2016-06-07,3.2,Powercor,Rain Fall
24993,2016-06-08,3.8,Powercor,Rain Fall
24994,2016-06-09,8.8,Powercor,Rain Fall
24995,2016-06-10,4.6,Powercor,Rain Fall
24996,2016-06-11,4.8,Powercor,Rain Fall
24997,2016-06-12,0.8,Powercor,Rain Fall
24998,2016-06-13,0.0,Powercor,Rain Fall
24999,2016-06-14,0.0,Powercor,Rain Fall
25000,2016-06-15,0.2,Powercor,Rain Fall
25001,2016-06-16,0.2,Powercor,Rain Fall
25002,2016-06-17,3.4,Powercor,Rain Fall
25003,2016-06-18,3.8,Powercor,Rain Fall
25004,2016-06-19,0.0,Powercor,Rain Fall
25005,2016-06-20,2.6,Powercor,Rain Fall
25006,2016-06-21,0.4,Powercor,Rain Fall
25007,2016-06-22,1.8,Powercor,Rain Fall
25008,2016-06-23,0.0,Powercor,Rain Fall
25009,2016-06-24,17.4,Powercor,Rain Fall
25010,2016-06-25,6.0,Powercor,Rain Fall
25011,2016-06-26,0.2,Powercor,Rain Fall
25012,2016-06-27,0.2,Powercor,Rain Fall
25013,2016-06-28,0.8,Powercor,Rain Fall
25014,2016-06-29,0.2,Powercor,Rain Fall
25015,2016-06-30,0.2,Powercor,Rain Fall
25016,2016-07-01,15.4,Powercor,Rain Fall
25017,2016-07-02,1.2,Powercor,Rain Fall
25018,2016-07-03,0.4,Powercor,Rain Fall
25019,2016-07-04,0.0,Powercor,Rain Fall
25020,2016-07-05,1.4,Powercor,Rain Fall
25021,2016-07-06,10.8,Powercor,Rain Fall
25022,2016-07-07,3.4,Powercor,Rain Fall
25023,2016-07-08,6.0,Powercor,Rain Fall
25024,2016-07-09,0.2,Powercor,Rain Fall
25025,2016-07-10,0.0,Powercor,Rain Fall
25026,2016-07-11,8.2,Powercor,Rain Fall
25027,2016-07-12,3.6,Powercor,Rain Fall
25028,2016-07-13,4.0,Powercor,Rain Fall
25029,2016-07-14,1.0,Powercor,Rain Fall
25030,2016-07-15,0.6,Powercor,Rain Fall
25031,2016-07-16,0.0,Powercor,Rain Fall
25032,2016-07-17,0.4,Powercor,Rain Fall
25033,2016-07-18,0.0,Powercor,Rain Fall
25034,2016-07-19,0.0,Powercor,Rain Fall
25035,2016-07-20,2.4,Powercor,Rain Fall
25036,2016-07-21,1.0,Powercor,Rain Fall
25037,2016-07-22,4.4,Powercor,Rain Fall
25038,2016-07-23,10.8,Powercor,Rain Fall
25039,2016-07-24,1.4,Powercor,Rain Fall
25040,2016-07-25,1.0,Powercor,Rain Fall
25041,2016-07-26,6.6,Powercor,Rain Fall
25042,2016-07-27,2.2,Powercor,Rain Fall
25043,2016-07-28,0.2,Powercor,Rain Fall
25044,2016-07-29,0.0,Powercor,Rain Fall
25045,2016-07-30,4.2,Powercor,Rain Fall
25046,2016-07-31,2.6,Powercor,Rain Fall
25047,2016-08-01,3.2,Powercor,Rain Fall
25048,2016-08-02,3.6,Powercor,Rain Fall
25049,2016-08-03,0.4,Powercor,Rain Fall
25050,2016-08-04,1.4,Powercor,Rain Fall
25051,2016-08-05,0.4,Powercor,Rain Fall
25052,2016-08-06,0.0,Powercor,Rain Fall
25053,2016-08-07,0.0,Powercor,Rain Fall
25054,2016-08-08,0.0,Powercor,Rain Fall
25055,2016-08-09,0.0,Powercor,Rain Fall
25056,2016-08-10,4.2,Powercor,Rain Fall
25057,2016-08-11,5.6,Powercor,Rain Fall
25058,2016-08-12,0.0,Powercor,Rain Fall
25059,2016-08-13,4.6,Powercor,Rain Fall
25060,2016-08-14,0.4,Powercor,Rain Fall
25061,2016-08-15,0.0,Powercor,Rain Fall
25062,2016-08-16,0.0,Powercor,Rain Fall
25063,2016-08-17,2.4,Powercor,Rain Fall
25064,2016-08-18,0.0,Powercor,Rain Fall
25065,2016-08-19,8.8,Powercor,Rain Fall
25066,2016-08-20,8.4,Powercor,Rain Fall
25067,2016-08-21,5.2,Powercor,Rain Fall
25068,2016-08-22,2.4,Powercor,Rain Fall
25069,2016-08-23,0.8,Powercor,Rain Fall
25070,2016-08-24,0.4,Powercor,Rain Fall
25071,2016-08-25,1.2,Powercor,Rain Fall
25072,2016-08-26,3.4,Powercor,Rain Fall
25073,2016-08-27,0.0,Powercor,Rain Fall
25074,2016-08-28,0.0,Powercor,Rain Fall
25075,2016-08-29,0.0,Powercor,Rain Fall
25076,2016-08-30,0.0,Powercor,Rain Fall
25077,2016-08-31,6.8,Powercor,Rain Fall
25078,2016-09-01,1.4,Powercor,Rain Fall
25079,2016-09-02,0.0,Powercor,Rain Fall
25080,2016-09-03,0.0,Powercor,Rain Fall
25081,2016-09-04,1.6,Powercor,Rain Fall
25082,2016-09-05,0.0,Powercor,Rain Fall
25083,2016-09-06,0.0,Powercor,Rain Fall
25084,2016-09-07,0.0,Powercor,Rain Fall
25085,2016-09-08,0.0,Powercor,Rain Fall
25086,2016-09-09,34.2,Powercor,Rain Fall
25087,2016-09-10,15.4,Powercor,Rain Fall
25088,2016-09-11,1.0,Powercor,Rain Fall
25089,2016-09-12,4.8,Powercor,Rain Fall
25090,2016-09-13,17.2,Powercor,Rain Fall
25091,2016-09-14,54.0,Powercor,Rain Fall
25092,2016-09-15,7.0,Powercor,Rain Fall
25093,2016-09-16,1.2,Powercor,Rain Fall
25094,2016-09-17,0.0,Powercor,Rain Fall
25095,2016-09-18,2.0,Powercor,Rain Fall
25096,2016-09-19,0.4,Powercor,Rain Fall
25097,2016-09-20,0.0,Powercor,Rain Fall
25098,2016-09-21,0.0,Powercor,Rain Fall
25099,2016-09-22,2.6,Powercor,Rain Fall
25100,2016-09-23,0.2,Powercor,Rain Fall
25101,2016-09-24,0.2,Powercor,Rain Fall
